"V1","V2","V3","V4"
0.191223912549892,0,-0.148809264948889,0.188764996234844
0.919656617601788,0,0.271554811112187,0.188480385470422
0.444821545522153,0,0.0287337314456082,0.185463099363565
0.0473153659683742,0,0.2522691107062,0.184830925158218
0.432695707684204,0,-0.12406517570113,0.190596887095936
0.510883891121002,0,-0.107889309144078,0.195185065659485
0.284624189915348,0,0.338103424304159,0.192667885966796
0.279260007542539,0,0.150445755929714,0.188268282612423
0.155626010113086,0,0.199967485649916,0.184755904115558
0.843160840571923,0,0.0134808477346273,0.188154755110466
0.921282201237056,0,-0.0921992397823512,0.190579727928649
0.090318761912224,1,0.370542944684978,0.183982358528562
0.909503413949009,0,0.105277430333186,0.187906848950881
0.431254133127567,0,-0.166939748954335,0.194780798861448
0.901507357674236,0,0.139228492121805,0.186316765323147
0.503220498843423,0,-0.196890023417143,0.191957452710598
0.0684475980010566,1,-0.40526799359345,0.190134782810729
0.503437527067025,0,-0.134678471605869,0.199491340235627
0.275024872949566,0,-0.170455594621935,0.188733838771966
0.865062597944428,0,-0.0265108679296637,0.186596355988064
0.296734066874072,0,0.274956911176391,0.184397820225011
0.588045800775873,0,0.140398431198152,0.189835185894397
0.0879322491388716,0,0.226465749981232,0.186176630293649
0.824048020909649,0,0.0668191818841311,0.183901124092215
0.350907628383069,0,0.0401699564008644,0.183076507623516
0.741747078319942,0,-0.221442717750599,0.18677080843414
0.0864783330181272,0,0.193420481242186,0.184043634166566
0.642998149610146,0,0.0191993489767794,0.185129223929859
0.658106041482676,0,0.158001247148763,0.188373207455966
0.588400918807211,0,-0.0670751801599065,0.189978582330715
0.519012316521095,0,-0.119247974918445,0.191059849756549
0.496788527096367,0,0.239615060105332,0.193375095925097
0.14355620790527,0,0.109258250243314,0.18834935225565
0.688336502914072,0,0.0442134286228493,0.187530044681118
0.961504844587208,0,-0.13484803993466,0.190079736206209
0.401976475787085,0,0.0268814970796172,0.184800522387331
0.989955206902209,0,-0.063977748972422,0.181654610045798
0.313649854492108,0,0.198721916734574,0.191309200620435
0.4783698765299,0,-0.210981200448318,0.194164300882468
0.446021929077785,0,0.155596432830574,0.188899583610549
0.994272647411519,0,-0.171824852192962,0.186451469878997
0.0803443738004173,1,0.371984102579196,0.181871699837713
0.441638437346362,0,0.0341009178759499,0.193043006800834
0.990894712770346,0,0.0558766718238752,0.190100902128976
0.47413093752743,0,-0.0905179220155157,0.186551747140543
0.170979925563659,0,-0.087175269679943,0.193564716445612
0.713254911950763,0,0.0583839628131511,0.18967754558235
0.654805718308166,0,0.205301316326009,0.186230392827096
0.999981767629707,0,-0.0748008273854177,0.193914925059492
0.651562500871855,0,0.10261869678981,0.184960274226258
0.649907185353561,0,0.223617332423327,0.186235632196265
0.468218315818997,0,0.185926519219616,0.188684639851343
0.774293859682371,0,-0.00895889082226242,0.189414888546616
0.795630195622425,0,-0.17767775078307,0.186858010716461
0.242004909399115,0,0.153352503635067,0.191767365132772
0.209118756701105,0,0.0913728519279122,0.187760917404204
0.356022175488951,0,-0.0533093448523683,0.188817700485087
0.45553189272035,0,0.00892114559304824,0.189190987537949
0.312905487715676,0,-0.14558071565719,0.194132292844877
0.553101082390196,0,-0.0228952509282536,0.192830354868704
0.721743700345855,0,-0.264981073554491,0.189806579833737
0.0825352233832066,0,-0.103007501508308,0.188683393544158
0.90292180639689,0,-0.0339293045662443,0.188249209029283
0.709519104762975,0,0.178880353243303,0.186955730906464
0.625357861900073,0,-0.0277542106482667,0.18438207429642
0.0118852587280304,0,0.231350154508063,0.183246498419124
0.0576179192510112,0,-0.317887988649824,0.187434117484712
0.917480345727316,0,0.016049602006927,0.188336159177143
0.911129569457211,0,0.0914450384841698,0.192113208659233
0.558924690383995,0,-0.00124299982448139,0.190729411496988
0.632855225332727,0,0.114203644663668,0.191572808134935
0.83709362694652,0,0.0200817910395306,0.184012914947176
0.811501733541283,0,-0.0162126676100067,0.190047521512082
0.2057326028588,0,0.210846530392195,0.185256689865885
0.852462475678253,0,-0.0682941170603828,0.194092773098918
0.651065639296892,0,0.0908944653318544,0.190226440089007
0.139378837196911,0,-0.354922911615624,0.189117385554807
0.455833831764787,0,-0.112286679085732,0.18492671596713
0.574224810906756,0,-0.0332392134897241,0.185951885324279
0.595717499371538,0,-0.302385506139627,0.19405143273911
0.733708541774491,0,0.162309585942365,0.190705387562917
0.772251099024563,0,-0.187857058512956,0.190105384433281
0.779569112801354,0,-0.0453051764206851,0.193345886435109
0.0644307457109915,0,-0.101873871760841,0.192736191756918
0.3136437959391,0,-0.344460508599373,0.193292076283983
0.710741783705907,0,-0.177371301836236,0.186702375463162
0.124077685210389,0,-0.19031925906833,0.193472825513874
0.194062439976347,0,-0.161868373828902,0.188355737297674
0.705930588182299,0,-0.163775839013239,0.188291296177706
0.888299411762447,0,0.0475520315918181,0.186372585737986
0.958910437003342,0,-0.0419872650853237,0.184830527035142
0.847017070865764,0,0.0854044819193183,0.191215344873621
0.466730105165829,0,-0.169715836023987,0.193348046229388
0.66102308128213,0,-0.117125459575533,0.183477946164411
0.940620405791868,0,-0.064266683461776,0.187758717091056
0.930877892657322,0,0.0381697366051188,0.185052694447904
0.0247642224265,0,-0.185274021370923,0.201000645777346
0.623473147063996,0,0.0936743849109616,0.188704474613817
0.831536353334523,0,-0.20482664740188,0.187563199285607
0.450573267538999,0,0.097628426627544,0.185480173414503
0.440753311451882,0,0.332025517065437,0.184707552951517
0.529515345421049,0,-0.145587467746221,0.18550301370155
0.397752798380424,0,-0.129281857808075,0.188380703907635
0.734633861666016,0,0.154985269845567,0.186009849400099
0.469765447570594,0,-0.167521677593873,0.189680268023305
0.496206454106234,0,-0.284923265896283,0.191243450971834
0.656009177187518,0,-0.226342624461678,0.18852685582197
0.502374796565974,0,0.244233818829131,0.18832851531396
0.486774979616711,0,0.25459824811983,0.184291159279742
0.223166680834959,0,0.218041172486156,0.182876248819665
0.211553092202814,0,0.355881865476226,0.190069037705805
0.446259311778592,0,0.00618616679374662,0.190772613502775
0.158312369787326,0,0.306209367580453,0.19294630661147
0.544899701658967,0,-0.0627569445877656,0.189055190450149
0.870202243962742,0,-0.113036406183229,0.187777573012016
0.47557207532212,0,-0.0463933245169366,0.187942457289178
0.555657676952402,0,-0.236766739903889,0.183574265266485
0.290828919866175,0,-0.238613227380681,0.190760101214048
0.665653226151837,0,-0.157344615710379,0.189621838975797
0.567316316655637,0,0.160914390670647,0.189240919046631
0.368429932667522,0,0.10392401042938,0.187662367682482
0.588055743409775,0,0.0483800190182566,0.185205933539684
0.285753077586516,0,-0.0909796506955241,0.184473225770301
0.786266591680671,0,0.153223710482246,0.192083483860115
0.365548760334712,0,0.176703997889797,0.187197532325532
0.511258014985899,0,-0.138909545248616,0.191680551844464
0.67888633416976,0,0.0818665398398188,0.187745463145911
0.608427954659767,0,-0.0798231608426598,0.187954966480053
0.957903184212362,0,-0.0626705759327657,0.188576623175804
0.206895010196241,0,0.125679923989087,0.185101191275113
0.31635965053184,0,0.122044507542049,0.188612568443272
0.672051995671276,0,-0.122346602352892,0.190922968022668
0.997371121853936,0,0.0883295366267425,0.189025140280203
0.509392202124836,0,0.0215002543171607,0.188463313113941
0.731414056418433,0,0.145501571552706,0.191258529189088
0.797769484693458,0,-0.065294788376296,0.18756363318261
0.859246532493155,0,-0.150259970033338,0.192693302640601
0.77955131427877,0,-0.098660692636402,0.190832724045811
0.65110981457852,0,0.0675884531784583,0.184308603161328
0.658679975369522,0,-0.0016922563415378,0.1866288536503
0.299281166785391,0,0.162242086436264,0.189068530394587
0.818749850903075,0,0.104174941475051,0.188069312418873
0.864198338809462,0,0.0620965436483218,0.188752019467318
0.464199877685034,0,0.0739043693774926,0.187221392183398
0.877580983647815,0,0.137520151772182,0.193055993681303
0.138358449987272,0,-0.191196199281918,0.188534941138562
0.545616466661155,0,0.180387805687612,0.186763757618302
0.920478073324198,0,0.00239570093051777,0.189598231450505
0.111955490329652,0,0.154453881332713,0.18283852600107
0.620940591240689,0,0.223713425424064,0.191560465484574
0.902166764541186,0,0.0875502581747543,0.189179246517289
0.499609318267485,0,0.0173242114933974,0.190475718466355
0.179333725877053,0,-0.317622131103869,0.190368594311865
0.775374904305899,0,-0.0604377577714652,0.184860287740359
0.484734521735314,0,0.151225643862877,0.188956270518477
0.997873973121738,0,-0.0512022138736192,0.185635323038095
0.777739329524081,0,-0.0446796337499242,0.190952400335411
0.202809944826765,0,-0.108323654031127,0.189558120128461
0.300967498953906,0,0.161391445736805,0.188449548061067
0.131053633674788,0,-0.238052219447546,0.192184278269994
0.777762685940628,0,-0.259843285276085,0.192950392790795
0.631059588518424,0,0.197979594635284,0.188558110224908
0.385587554301539,0,-0.0306008639425719,0.192825709290838
0.526230390360203,0,0.0960392525993281,0.185052464791912
0.867877846822585,0,-0.00885177361731748,0.184549354350861
0.270922991883382,0,-0.116710068482534,0.19076997546398
0.7321902962172,0,0.0529520043451002,0.18793460352961
0.521981342013356,0,0.177641631165114,0.19139459588648
0.060926800231888,0,-0.275995590675492,0.196915683178521
0.0308827766879674,1,0.489244222097106,0.189944656817876
0.938953483347943,0,0.103154838886913,0.191399779308848
0.731879639681639,0,0.140976853752043,0.187544863403878
0.46122975954223,0,-0.193855746793036,0.194185170524266
0.687268808686796,0,-0.212694612309324,0.191243083086987
0.882867696933029,0,-0.0746759417029867,0.186654688789471
0.682046310216457,0,0.175139126759897,0.190235038482892
0.443574179635401,0,-0.138722083312948,0.190302238537199
0.381777393846212,0,-0.169603741107307,0.187717798753909
0.388321561009158,0,-0.115150473469559,0.186617384078243
0.749601400691924,0,0.119709293850252,0.187797175159856
0.55207981206257,0,-0.0567222883684102,0.188204384313475
0.490088151466766,0,0.331870549532346,0.189150260607141
0.893393578307974,0,-0.0313448603021449,0.184746271390359
0.23058896275716,0,0.129916308387998,0.185505265821077
0.449355097442211,0,-0.100931443461747,0.189890255778348
0.0586945582288517,0,0.206470174277456,0.186377395854008
0.914956834520338,0,-0.032653196840041,0.183597953827972
0.144137161647165,0,-0.311311894045795,0.188395718239775
0.858747524347064,0,0.216230916526299,0.187558757773776
0.850996499501838,0,-0.112607543561878,0.184546747723296
0.194982273268215,0,0.00966375224302474,0.189035544477996
0.13416346180447,0,-0.158619772674281,0.187674263096255
0.872914210471347,0,0.211847970327123,0.18652495231048
0.0194344473607088,1,0.380214510313773,0.181905192115185
0.122542710007656,0,-0.305819850242925,0.19388456642796
0.528856765074201,0,-0.187783614496147,0.189605244321501
0.588092931513619,0,-0.186290579018598,0.196643517883442
0.978268794771419,0,-0.0806735833485923,0.18447120441569
0.495710357656726,0,0.1725576131068,0.185958419726086
0.384316471558581,0,-0.368446058748969,0.192112527306454
0.842251398271936,0,-0.05656168486575,0.18764235403487
0.229394700505265,0,0.101799899908114,0.188585915701895
0.324970091484129,0,-0.214487155843623,0.19308400458877
0.87128442554447,0,-0.0266073578268231,0.192754785801791
0.990312610242343,0,0.0373655753318656,0.188482234024779
0.37681151831395,0,-0.168948438665123,0.18609404146378
0.62697757570258,0,0.104317761460462,0.194601285790717
0.960730970651912,0,-0.170455939556271,0.191902311975482
0.325839048989492,0,0.105457617747075,0.190360753338893
0.435039350450899,0,-0.19286416291588,0.188592496253003
0.054566339471281,0,0.271150936254107,0.181596308633046
0.206837296001123,1,0.381233117872056,0.186956277204681
0.361204770792474,0,-0.000909777219282093,0.188609613886635
0.834200756257636,0,0.121521041129021,0.186031941489485
0.661867501369909,0,-0.160716928685797,0.191446203500395
0.622920533565709,0,0.228173604046431,0.185959299764347
0.869061413047106,0,0.0456131225962659,0.18969475034514
0.893820621140677,0,-0.125217662588802,0.187553852236082
0.517958278522806,0,0.100733867458437,0.187971714533285
0.435723165528645,0,-0.29749377403746,0.189716746421601
0.168609856732148,0,0.123980877576852,0.186450421677608
0.391499771240728,0,-0.00788500923099811,0.194292522897453
0.71196691605897,0,-0.0396308159637813,0.18951861301809
0.688189512475291,0,-0.14205554794111,0.195020606099465
0.879364594693879,0,0.0242264538297532,0.191248391046635
0.470683618394464,0,0.346235518102896,0.193020169949946
0.199949122828958,0,0.358716576145622,0.188546497051449
0.230997579637838,0,0.322873424238084,0.186629843190715
0.356868630805853,0,-0.222147371017396,0.192961603290614
0.116063557603665,0,-0.313980097594822,0.189173367691764
0.420570066684464,0,0.147731700337876,0.19190488827494
0.961422673962504,0,0.0849161718270883,0.193542559064094
0.461089932354053,0,0.0594590859465982,0.18266878126001
0.560695961233275,0,0.142714294179028,0.187263110257913
0.103440380215438,0,-0.286539404170393,0.190429550482631
0.616487572739632,0,-0.00989381970260483,0.188856296366479
0.516328989367431,0,0.0401801836678612,0.19118216981031
0.641422699828002,0,0.0335533239235963,0.186989135425956
0.455417809733528,0,-0.0816524378311203,0.19323390076314
0.396829826240744,0,-0.256503121940592,0.18926877496153
0.469119645831882,0,-0.106152736088563,0.185037450382548
0.82307446613954,0,-0.0174913720912377,0.191925946850621
0.961080464512823,0,0.0436848108957117,0.189666093365713
0.734001311458754,0,-0.00054241959448964,0.190021657922311
0.0092805340722289,1,0.525341058633437,0.185906871061895
0.0916279943092733,1,0.42869326626603,0.185813305560597
0.840890723271364,0,-0.0867451394957093,0.191357901904558
0.198087011856172,0,0.268738340902783,0.18613768615915
0.126371037495453,0,-0.21346707185118,0.196732574795843
0.988246409103121,0,0.0846856946182135,0.187010033933444
0.860585300116355,0,0.0078900061287468,0.184008327613041
0.704065973528818,0,-0.227542853154294,0.188323674853739
0.150284166691339,1,0.391231363594508,0.190657117970637
0.131364733624101,0,-0.201029799914931,0.19211027774651
0.277098496777421,0,-0.242763494214158,0.190229475221848
0.688160805799055,0,0.00896865608981479,0.186124412816048
0.563390008657657,0,0.0340481054855983,0.185581175019939
0.62889870433977,0,0.00442856527108337,0.186179631930298
0.280746792373724,0,-0.114358645185016,0.19155471083322
0.0966810249950779,0,-0.280658091956633,0.191423218175881
0.766052886662946,0,-0.104490911243443,0.194126111179499
0.197699832101557,0,-0.000599456794661002,0.186289623425849
0.977446591204742,0,-0.0999190742481333,0.187047538626718
0.875127265129379,0,0.0309559405712627,0.194147116257148
0.301366160574926,0,0.0159098245425131,0.19242716922977
0.182140936826422,0,-0.3363012909072,0.185125346808197
0.00403788549502261,1,0.502060568886984,0.187586115041379
0.14669254252198,0,-0.256399186503027,0.195363357857696
0.672765324362147,0,-0.123134808114101,0.192139142154501
0.879840297193636,0,0.148349030491812,0.187598719828717
0.93564552900685,0,0.0124765661987634,0.187441706327606
0.214962433463144,0,0.154975497229203,0.185371986716433
0.971938347335143,0,-0.023493282447212,0.189194156988063
0.315681552539796,0,-0.0310969146224216,0.186412506276523
0.792724479115618,0,0.192275755945176,0.185372484756653
0.280072361147616,0,-0.291495486570222,0.194847156562167
0.250755028135616,0,0.282336233778125,0.185931351727211
0.516006465458699,0,-0.0307390779750154,0.190132155215262
0.821954433001122,0,0.0174458140124356,0.18892451645388
0.389432005016364,0,0.099859557765567,0.190969509941257
0.664316336319656,0,-0.0366880244845502,0.185191828756816
0.495748962200952,0,0.119761767980777,0.185794067720834
